2026-02-26 09:56:13 | INFO     | adapters.iiko_api | [API] GET entities rootType=MeasureUnit — отправляю запрос...
2026-02-26 10:27:31 | INFO     | aiohttp.access | 100.64.0.13 [26/Feb/2026:10:27:31 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:27:31 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:27:31.334
2026-02-26 10:27:31 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=CookingStarted, creationStatus=Success
2026-02-26 10:27:31 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:30:56 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:30:55.854", "organizationId": "15e8d85e-81b6-43b4-81f9-277b164739d6", "correlationId": "e049a116-a81b-4169-824b-fa501e4204b5", "eventInfo": {"id": "49151ebb-68b7-4abe-895b-d6b8b0192501", "posId": "125d9c78-3e84-4943-a41b-0be207b82d97", "externalNumber": null, "organizationId": "15e8d85e-81b6-43b4-81f9-277b164739d6", "timestamp": 1772101855838, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:30:56 | INFO     | aiohttp.access | 100.64.0.13 [26/Feb/2026:10:30:56 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:30:56 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=15e8d85e-81b6-43b4-81f9-277b164739d6, time=2026-02-26 10:30:55.854
2026-02-26 10:30:56 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Closed, creationStatus=Success
2026-02-26 10:30:56 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Получено 1 закрытых заказов (типы: DeliveryOrderUpdate)
2026-02-26 10:30:56 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Проверяю остатки...
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] Начинаю синхронизацию остатков (timestamp=now)...
2026-02-26 10:30:56 | INFO     | adapters.iiko_api | [API] GET stock_balances — timestamp=2026-02-26T12:30:56
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] Загружены справочники: 9 складов, 1936 товаров за 0.5 сек
2026-02-26 10:30:56 | INFO     | adapters.iiko_api | [API] GET stock_balances — 955 записей, HTTP 200, 0.2 сек, 119128 байт
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] API + справочники: 955 строк за 0.6 сек
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] После фильтрации: 954 строк (пропущено 1 c amount=0/невалид, 3 без имени в справочнике)
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] Удалено старых записей: 954
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] Insert batch: 500 / 954
2026-02-26 10:30:56 | INFO     | use_cases.sync_stock_balances | [StockBalance] Insert batch: 954 / 954
2026-02-26 10:30:57 | INFO     | use_cases.sync_stock_balances | [StockBalance] Готово: 954 записей | удалено 954 | API 0.6 сек, БД 0.3 сек | Итого 0.9 сек
2026-02-26 10:30:57 | INFO     | use_cases.check_min_stock | [MinStockCheck] Начинаю проверку (department_id=None)...
2026-02-26 10:30:57 | INFO     | use_cases.check_min_stock | [MinStockCheck] Позиций с min > 0: 161
2026-02-26 10:30:57 | INFO     | use_cases.check_min_stock | [MinStockCheck] Готово: 60/161 ниже минимума за 0.2 сек (department=None)
2026-02-26 10:30:57 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Хеш не изменился — пропускаем
2026-02-26 10:30:57 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Остатки без значимых изменений, пропускаем обновление (1.1 сек)
2026-02-26 10:30:57 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 1, 'triggered_check': True, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:36:44 | INFO     | aiohttp.access | 100.64.0.2 [26/Feb/2026:10:36:44 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:36:44 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] StopListUpdate debounce: +1 org(s), буфер=1, flush через 60 сек
2026-02-26 10:36:44 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=StopListUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:36:44.439
2026-02-26 10:36:44 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': True}
2026-02-26 10:36:44 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "StopListUpdate", "eventTime": "2026-02-26 10:36:44.439", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "540c62a8-e78e-4253-a30d-857951ebae47", "eventInfo": {"terminalGroupsStopListsUpdates": [{"id": "b9e7dfaf-5e60-47b1-8698-dddb18ceed28", "isFull": false}]}}]
2026-02-26 10:36:46 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "StopListUpdate", "eventTime": "2026-02-26 10:36:45.968", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "170589d9-0435-4616-b4f9-824d7cc179c5", "eventInfo": {"terminalGroupsStopListsUpdates": [{"id": "b9e7dfaf-5e60-47b1-8698-dddb18ceed28", "isFull": false}]}}]
2026-02-26 10:36:46 | INFO     | aiohttp.access | 100.64.0.13 [26/Feb/2026:10:36:46 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:36:46 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] StopListUpdate debounce: +1 org(s), буфер=1, flush через 60 сек
2026-02-26 10:36:46 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=StopListUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:36:45.968
2026-02-26 10:36:46 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': True}
2026-02-26 10:36:47 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "StopListUpdate", "eventTime": "2026-02-26 10:36:47.201", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "5874305b-a72a-46a6-8d18-13beeba23048", "eventInfo": {"terminalGroupsStopListsUpdates": [{"id": "b9e7dfaf-5e60-47b1-8698-dddb18ceed28", "isFull": false}]}}]
2026-02-26 10:36:47 | INFO     | aiohttp.access | 100.64.0.9 [26/Feb/2026:10:36:47 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:36:47 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] StopListUpdate debounce: +1 org(s), буфер=1, flush через 60 сек
2026-02-26 10:36:47 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=StopListUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:36:47.201
2026-02-26 10:36:47 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': True}
2026-02-26 10:36:49 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "StopListUpdate", "eventTime": "2026-02-26 10:36:49.044", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "9db3c76f-8528-4907-be74-b51870e03aee", "eventInfo": {"terminalGroupsStopListsUpdates": [{"id": "b9e7dfaf-5e60-47b1-8698-dddb18ceed28", "isFull": false}]}}]
2026-02-26 10:36:49 | INFO     | aiohttp.access | 100.64.0.3 [26/Feb/2026:10:36:49 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:36:49 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] StopListUpdate debounce: +1 org(s), буфер=1, flush через 60 сек
2026-02-26 10:36:49 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=StopListUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:36:49.044
2026-02-26 10:36:49 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': True}
2026-02-26 10:37:49 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Debounce flush: обрабатываю StopListUpdate для 1 org(s): {'e506f24f-533b-49a5-9e3f-52cd462d2e6a'}
2026-02-26 10:37:49 | INFO     | adapters.iiko_cloud_api | [iikoCloud] Получено 1 терминальных групп (org=e506f24f-533b-49a5-9e3f-52cd462d2e6a) за 0.4 сек
2026-02-26 10:37:49 | INFO     | adapters.iiko_cloud_api | [iikoCloud] Стоп-лист: 1 групп, 2 позиций (org=e506f24f-533b-49a5-9e3f-52cd462d2e6a) за 0.2 сек
2026-02-26 10:37:49 | INFO     | use_cases.stoplist | [Stoplist] Получено 2 позиций стоп-листа из 1 терминальных групп за 0.7 сек
2026-02-26 10:37:50 | INFO     | use_cases.stoplist | [Stoplist] История: 0 вошли в стоп, 4 вышли из стопа
2026-02-26 10:37:50 | INFO     | use_cases.stoplist | [Stoplist] Diff: +0 -4 ~0 =2 (0.3 сек)
2026-02-26 10:37:52 | INFO     | adapters.google_sheets | [GSheets] Прочитано 20 записей прав за 1.7 сек
2026-02-26 10:37:52 | INFO     | use_cases.permissions | [Permissions] Кеш обновлён: 20 пользователей
2026-02-26 10:37:53 | INFO     | adapters.google_sheets | [GSheets] cloud_org_mapping: 2 привязок за 0.8 сек
2026-02-26 10:37:53 | INFO     | use_cases.cloud_org_mapping | [CloudOrgMap] Кеш обновлён: 2 привязок
2026-02-26 10:37:54 | INFO     | aiohttp.access | 100.64.0.4 [26/Feb/2026:10:37:54 +0000] "POST /webhook HTTP/1.1" 200 160 "-" "-"
2026-02-26 10:37:55 | INFO     | aiohttp.access | 100.64.0.4 [26/Feb/2026:10:37:55 +0000] "POST /webhook HTTP/1.1" 200 160 "-" "-"
2026-02-26 10:37:55 | INFO     | aiogram.event | Update id=520044379 is handled. Duration 202 ms by bot id=8301059555
2026-02-26 10:37:56 | INFO     | aiohttp.access | 100.64.0.4 [26/Feb/2026:10:37:56 +0000] "POST /webhook HTTP/1.1" 200 160 "-" "-"
2026-02-26 10:37:56 | INFO     | aiogram.event | Update id=520044380 is handled. Duration 197 ms by bot id=8301059555
2026-02-26 10:37:56 | INFO     | use_cases.user_context | [user_ctx] Загружен из БД: tg:5270566760 → «Кожанов Олег Николаевич», ресторан «Клиническая PizzaYolo» за 0.06 сек
2026-02-26 10:37:57 | INFO     | aiohttp.access | 100.64.0.4 [26/Feb/2026:10:37:57 +0000] "POST /webhook HTTP/1.1" 200 160 "-" "-"
2026-02-26 10:37:57 | INFO     | aiogram.event | Update id=520044381 is handled. Duration 190 ms by bot id=8301059555
2026-02-26 10:37:58 | INFO     | use_cases.user_context | [user_ctx] Загружен из БД: tg:5001657221 → «Афанасьева Анастасия», ресторан «Клиническая PizzaYolo» за 0.05 сек
2026-02-26 10:37:54 | INFO     | aiogram.event | Update id=520044377 is handled. Duration 189 ms by bot id=8301059555
2026-02-26 10:37:54 | INFO     | aiohttp.access | 100.64.0.4 [26/Feb/2026:10:37:54 +0000] "POST /webhook HTTP/1.1" 200 160 "-" "-"
2026-02-26 10:37:54 | INFO     | aiogram.event | Update id=520044378 is handled. Duration 207 ms by bot id=8301059555
2026-02-26 10:37:58 | INFO     | aiohttp.access | 100.64.0.4 [26/Feb/2026:10:37:58 +0000] "POST /webhook HTTP/1.1" 200 160 "-" "-"
2026-02-26 10:37:58 | INFO     | use_cases.pinned_stoplist_message | [StoplistAlert] org=e506f24f-533b-49a5-9e3f-52cd462d2e6a: обновлено 6 пользователей за 8.5 сек
2026-02-26 10:37:58 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] org=e506f24f-533b-49a5-9e3f-52cd462d2e6a: +0 -4 ~0 =2, отправлено 6 пользователям
2026-02-26 10:37:58 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Flush завершён за 9.4 сек
2026-02-26 10:37:58 | INFO     | aiogram.event | Update id=520044382 is handled. Duration 197 ms by bot id=8301059555
2026-02-26 10:50:54 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:50:54.510", "organizationId": "15e8d85e-81b6-43b4-81f9-277b164739d6", "correlationId": "74f56513-4098-4a44-9a89-0560cecbb94e", "eventInfo": {"id": "49151ebb-68b7-4abe-895b-d6b8b0192501", "posId": "f09d4a2a-aaf3-44f8-bf65-84d21840302f", "externalNumber": null, "organizationId": "15e8d85e-81b6-43b4-81f9-277b164739d6", "timestamp": 1772103054490, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:50:54 | INFO     | aiohttp.access | 100.64.0.7 [26/Feb/2026:10:50:54 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:50:54 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=15e8d85e-81b6-43b4-81f9-277b164739d6, time=2026-02-26 10:50:54.510
2026-02-26 10:50:54 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Closed, creationStatus=Success
2026-02-26 10:50:54 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Получено 1 закрытых заказов (типы: DeliveryOrderUpdate)
2026-02-26 10:50:54 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Проверяю остатки...
2026-02-26 10:50:54 | INFO     | use_cases.sync_stock_balances | [StockBalance] Начинаю синхронизацию остатков (timestamp=now)...
2026-02-26 10:50:55 | INFO     | adapters.iiko_api | [API] GET stock_balances — timestamp=2026-02-26T12:50:54
2026-02-26 10:50:55 | INFO     | adapters.iiko_api | [API] GET stock_balances — 955 записей, HTTP 200, 0.1 сек, 119128 байт
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] Загружены справочники: 9 складов, 1936 товаров за 0.5 сек
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] API + справочники: 955 строк за 0.5 сек
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] После фильтрации: 954 строк (пропущено 1 c amount=0/невалид, 3 без имени в справочнике)
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] Удалено старых записей: 954
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] Insert batch: 500 / 954
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] Insert batch: 954 / 954
2026-02-26 10:50:55 | INFO     | use_cases.sync_stock_balances | [StockBalance] Готово: 954 записей | удалено 954 | API 0.5 сек, БД 0.2 сек | Итого 0.7 сек
2026-02-26 10:50:55 | INFO     | use_cases.check_min_stock | [MinStockCheck] Начинаю проверку (department_id=None)...
2026-02-26 10:50:55 | INFO     | use_cases.check_min_stock | [MinStockCheck] Позиций с min > 0: 161
2026-02-26 10:50:55 | INFO     | use_cases.check_min_stock | [MinStockCheck] Готово: 60/161 ниже минимума за 0.2 сек (department=None)
2026-02-26 10:50:55 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Хеш не изменился — пропускаем
2026-02-26 10:50:55 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Остатки без значимых изменений, пропускаем обновление (0.9 сек)
2026-02-26 10:50:55 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 1, 'triggered_check': True, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:54:18 | INFO     | aiohttp.access | 100.64.0.10 [26/Feb/2026:10:54:18 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:54:18 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:54:17.923
2026-02-26 10:54:18 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Waiting, creationStatus=Success
2026-02-26 10:54:18 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:54:18 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:54:17.923", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "fcdd42a9-b93b-4911-9dc6-091bd5e98b4a", "eventInfo": {"id": "0075cfc5-92ef-4119-9f5d-4e4a7cfade02", "posId": "ae745986-416f-4c7b-aa6a-cc05a87bfe6e", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103257903, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:55:10 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:55:10.002", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "86fded8e-fd05-4c62-b559-b808808d09cb", "eventInfo": {"id": "0075cfc5-92ef-4119-9f5d-4e4a7cfade02", "posId": "ae745986-416f-4c7b-aa6a-cc05a87bfe6e", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103309982, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:55:10 | INFO     | aiohttp.access | 100.64.0.6 [26/Feb/2026:10:55:10 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:55:10 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:55:10.002
2026-02-26 10:55:10 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Waiting, creationStatus=Success
2026-02-26 10:55:10 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:55:16 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:55:16.173", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "9f882867-cbe6-4464-b2ae-5f60adc80ae7", "eventInfo": {"id": "0075cfc5-92ef-4119-9f5d-4e4a7cfade02", "posId": "ae745986-416f-4c7b-aa6a-cc05a87bfe6e", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103316152, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:55:16 | INFO     | aiohttp.access | 100.64.0.6 [26/Feb/2026:10:55:16 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:55:16 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:55:16.173
2026-02-26 10:55:16 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Closed, creationStatus=Success
2026-02-26 10:55:16 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Получено 1 закрытых заказов (типы: DeliveryOrderUpdate)
2026-02-26 10:55:16 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Проверяю остатки...
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] Начинаю синхронизацию остатков (timestamp=now)...
2026-02-26 10:55:16 | INFO     | adapters.iiko_api | [API] GET stock_balances — timestamp=2026-02-26T12:55:16
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] Загружены справочники: 9 складов, 1936 товаров за 0.1 сек
2026-02-26 10:55:16 | INFO     | adapters.iiko_api | [API] GET stock_balances — 955 записей, HTTP 200, 0.2 сек, 119128 байт
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] API + справочники: 955 строк за 0.2 сек
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] После фильтрации: 954 строк (пропущено 1 c amount=0/невалид, 3 без имени в справочнике)
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] Удалено старых записей: 954
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] Insert batch: 500 / 954
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] Insert batch: 954 / 954
2026-02-26 10:55:16 | INFO     | use_cases.sync_stock_balances | [StockBalance] Готово: 954 записей | удалено 954 | API 0.2 сек, БД 0.1 сек | Итого 0.4 сек
2026-02-26 10:55:16 | INFO     | use_cases.check_min_stock | [MinStockCheck] Начинаю проверку (department_id=None)...
2026-02-26 10:55:16 | INFO     | use_cases.check_min_stock | [MinStockCheck] Позиций с min > 0: 161
2026-02-26 10:55:16 | INFO     | use_cases.check_min_stock | [MinStockCheck] Готово: 60/161 ниже минимума за 0.1 сек (department=None)
2026-02-26 10:55:16 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Хеш не изменился — пропускаем
2026-02-26 10:55:16 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] Остатки без значимых изменений, пропускаем обновление (0.5 сек)
2026-02-26 10:55:16 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 1, 'triggered_check': True, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:56:04 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:56:04.059", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "5b551396-4e9e-4816-a1b2-3cf16f275283", "eventInfo": {"id": "56d3af9e-2f85-4582-9172-70ab7d742939", "posId": "1a53875e-470f-4fae-a6ce-5547a9a309f2", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103364045, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:56:04 | INFO     | aiohttp.access | 100.64.0.7 [26/Feb/2026:10:56:04 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:56:04 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:56:04.059
2026-02-26 10:56:04 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=CookingStarted, creationStatus=Success
2026-02-26 10:56:04 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 10:56:46 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 10:56:46.276", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "cba87b04-9847-4491-9515-4f06fb336440", "eventInfo": {"id": "56d3af9e-2f85-4582-9172-70ab7d742939", "posId": "1a53875e-470f-4fae-a6ce-5547a9a309f2", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103406263, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 10:56:46 | INFO     | aiohttp.access | 100.64.0.7 [26/Feb/2026:10:56:46 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 10:56:46 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 10:56:46.276
2026-02-26 10:56:46 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Waiting, creationStatus=Success
2026-02-26 10:56:46 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 11:02:15 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 11:02:15.726", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "9a193049-fc03-4d68-ac30-7a91bbbb2934", "eventInfo": {"id": "da238454-096c-4ede-8531-1f87840f74d7", "posId": "d04c71af-f08c-43e0-ad67-d83c4b1f68d2", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103735706, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 11:02:15 | INFO     | aiohttp.access | 100.64.0.9 [26/Feb/2026:11:02:15 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 11:02:15 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 11:02:15.726
2026-02-26 11:02:15 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=WaitCooking, creationStatus=Success
2026-02-26 11:02:15 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
2026-02-26 11:03:11 | INFO     | __main__ | [iiko-webhook] Получен вебхук: 1 событий, body[:500]=[{"eventType": "DeliveryOrderUpdate", "eventTime": "2026-02-26 11:03:11.220", "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "correlationId": "da46430d-c01d-4aff-825d-25eea65ba316", "eventInfo": {"id": "56d3af9e-2f85-4582-9172-70ab7d742939", "posId": "1a53875e-470f-4fae-a6ce-5547a9a309f2", "externalNumber": null, "organizationId": "e506f24f-533b-49a5-9e3f-52cd462d2e6a", "timestamp": 1772103791206, "creationStatus": "Success", "errorInfo": null, "order": {"parentDeliveryId": null, "cus
2026-02-26 11:03:11 | INFO     | aiohttp.access | 100.64.0.5 [26/Feb/2026:11:03:11 +0000] "POST /iiko-webhook HTTP/1.1" 200 154 "-" "-"
2026-02-26 11:03:11 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] event: type=DeliveryOrderUpdate, org=e506f24f-533b-49a5-9e3f-52cd462d2e6a, time=2026-02-26 11:03:11.220
2026-02-26 11:03:11 | INFO     | use_cases.iiko_webhook_handler | [iikoWebhook] → order.status=Waiting, creationStatus=Success
2026-02-26 11:03:11 | INFO     | __main__ | [iiko-webhook] Обработано: {'processed': 0, 'triggered_check': False, 'updated_messages': False, 'stoplist_updated': False}
